# Time-correlated data for fix JJ
# Timestep Number-of-time-windows
# Index TimeDelta Ncount c_flux[1]*c_flux[1] c_flux[2]*c_flux[2] c_flux[3]*c_flux[3] c_flux[4]*c_flux[4] c_flux[5]*c_flux[5] c_flux[6]*c_flux[6]
0 100
34 115500 6668 1008.07 -3199.15 26651.5 15249 -19259.7 38672
35 119000 6667 -3021.66 -6152.1 -42290.1 3373.88 -4626.76 -30257
36 122500 6666 5972.1 2021.98 11437.6 4067.09 -15022.7 -13817.9
37 126000 6665 10132.4 3485.71 7930.86 44261.2 51388.3 16306.2
38 129500 6664 -4216.41 -5782.31 -25667 -14036.3 -7554.36 -45803.2
39 133000 6663 -2979.74 4928.11 35319.9 8139.57 39582.5 18043
40 136500 6662 2207.65 5981.08 30067.5 -35458.7 31334.3 22631
41 140000 6661 4229.49 -3288.4 -113686 12106.7 8429.6 -57473.3
42 143500 6660 -898.601 4463.92 -1128.4 -6191.99 17821.1 -14046.9
43 147000 6659 -3107.36 1652.33 26664.9 -38369.6 19642.1 24120.7
44 150500 6658 5027.05 -5637.08 -24216.4 -5237.42 -23199.8 -7833.29
45 154000 6657 5966.41 14735.1 35981 35303.5 47491.1 19453.7
46 157500 6656 -10421.4 -2783.61 7078.27 -50213.8 -4822.06 -11641.2
47 161000 6655 2818.29 4483.76 -58353.3 -508.481 -7415.78 -38570.2
48 164500 6654 3981.86 9926.59 24205.1 -5118.76 17984.2 29463.3
49 168000 6653 -9290.91 -33.3367 -5491.52 -2488.89 -32525.4 -3196.17
50 171500 6652 -5441.94 4928.26 -15901.1 -3169.51 16390.3 254.31
51 175000 6651 -243.099 -7284.4 42985.6 36476.3 -54814.7 -11818.4
52 178500 6650 -253.035 1027.8 25382.2 -1845.89 -11369 8051.16
53 182000 6649 -1084.57 587.204 -17123.6 -13776.1 -53393.2 -22072.3
54 185500 6648 -6855.82 11713.9 7734.15 -19135.6 18810.3 6117.73
55 189000 6647 -3819.95 1395.09 -21924.4 -235.045 -2573.57 -5614.19
56 192500 6646 700.598 -3947.98 7410.46 -7300.97 -48338.5 35693.5
57 196000 6645 2836.86 10594.8 51570.6 65360.2 35902 13167.2
58 199500 6644 -7401.89 3736.6 -60114.3 -41836 30857.8 -45540.8
59 203000 6643 1124.33 -2494.48 10438.7 -15683.4 -15826 17163.7
60 206500 6642 6496.75 2423.28 23589.6 -7749.5 1616.16 -5048.4
61 210000 6641 532.755 -5517.71 2361.02 8460.14 -17649 -26713.4
62 213500 6640 -4249.11 4866.25 36945.1 -74273.9 19261 -12329.9
63 217000 6639 12761.4 4521.73 36557.3 39185.2 10274.9 16989.8
64 220500 6638 14840.7 -2473.27 -12092.2 92265.3 -8753.34 12927.9
65 224000 6637 -6292.7 -2908.29 -98990.1 18857.1 -14069.8 -71077.3
66 227500 6636 -7546.8 -901.345 33338.7 -42374.2 -21676.4 29498.2
67 231000 6635 3585.67 5021.24 -20807.8 9804.22 31376.2 11901.1
68 234500 6634 301.826 6181.47 2407 -1976.99 45653.5 -9641.39
69 238000 6633 -4525.95 -5061.21 -28364.3 -47197.1 -24583.6 -4943.57
70 241500 6632 1984.71 4864.77 23074.3 -1022.29 35819.9 34944
71 245000 6631 11594.3 5424.19 -45796.3 -16395 12854.7 -41853.3
72 248500 6630 3032.58 1848.72 39516.1 -27903.3 -33210.5 33775.3
73 252000 6629 1537.73 -2927.97 -38929.3 -5012.02 -5146.63 4611.93
74 255500 6628 -3161.74 12961.4 -16358.9 -2276.47 57461.5 -14595.8
75 259000 6627 -2076.4 3382.17 85997.3 -25666.9 -30987.6 57568.4
76 262500 6626 3718.69 -433.867 22204.6 -2020.18 -33943.5 -23851.6
77 266000 6625 2076.17 15073.8 -10021.8 35398.3 59233.6 9223.44
78 269500 6624 -21387.8 2561.6 37059.3 -43429.7 -14421.9 43669
79 273000 6623 3428.71 766.521 -61349.7 -21024.2 796.711 -36151.3
80 276500 6622 4562.14 5943.27 17008.4 -9962.76 -2106.42 50.5725
81 280000 6621 -13704.8 -4218.85 15422.8 -21533.1 -56155.8 65481.4
82 283500 6620 5599.61 108.878 12111.2 29882 12100.4 -4528.2
83 287000 6619 8215.7 1852.1 -49096.6 58132.7 -15753.5 -47361.8
84 290500 6618 2433.1 9330.89 115145 -3603.78 39077 73619.4
85 294000 6617 6969.98 -3735.08 7299.5 22513.2 -19822.3 -11797.1
86 297500 6616 -3474.12 12044.6 -1371.91 20163.7 40922.8 -19831.3
87 301000 6615 -6998.6 -3493.54 18293.7 -28984.7 -62985.4 37739.1
88 304500 6614 1463.5 1669.04 27075.6 3733.88 -19287.3 48675.8
89 308000 6613 -2475.6 5114.6 -32023.7 18873.4 3552.24 -28085.2
90 311500 6612 -8894.59 5690.18 -22978.8 -31459.2 12057.3 -20702.4
91 315000 6611 10594.6 475.827 -4834.49 37894.9 16777.7 -25895.4
92 318500 6610 1656.15 1530.85 47338.4 5972.54 -28803 50307.5
93 322000 6609 -217.962 4660.62 -13117.6 3834.65 39579.7 -2933.13
94 325500 6608 2879.68 -2122.69 -67266.8 -23979.5 20121.7 -55232.7
95 329000 6607 5151.95 4475.57 74942.5 -42497.5 12204.6 41849.6
96 332500 6606 -6782.84 7336.05 -16548 4676.83 32530.6 15492
97 336000 6605 2721.91 2225.67 -119701 18293.9 21484.6 -67287.5
98 339500 6604 3251.56 557.777 27760.1 -7971.8 -34409.2 30246.3
99 343000 6603 -2953.88 9115.33 107670 -27785 39831.4 62894.7
100 346500 6602 9240.9 2319.4 -18267.7 -2108.79 5980.55 -26427.8
23800000 100
1 0 6801 520920 497858 3.08232e+06 2.43629e+06 2.41311e+06 2.39365e+06
2 3500 6800 -30841.8 -39490.6 -119425 -96024.8 -119553 -20047.8
3 7000 6799 -134787 -110752 -458231 -369722 -357901 -498156
4 10500 6798 99357.2 118626 150572 248218 316161 67951.3
5 14000 6797 52658.4 30735.5 31263.2 159672 75773.2 38232.1
6 17500 6796 -76348.5 -53105.5 -139067 -233318 -210809 -51801.6
7 21000 6795 -464.957 26843.4 -26328.8 13358 92222.5 25811.3
8 24500 6794 35424 43431.9 -1083.3 127952 113318 -43862.9
9 28000 6793 -21461.6 -13768.1 79926.9 -63743.2 -95089.1 15914.4
10 31500 6792 -19613.4 -3608.29 9980.4 -47207.7 32274.6 3075.12
11 35000 6791 7562.2 14547.4 -1036.14 29924.7 49097.3 17202.8
12 38500 6790 -4459.55 -5512.49 80236.7 -11106.8 -42246.5 88354.4
13 42000 6789 384.149 -4654.79 -32559.7 17068.5 -47804.1 -65679.2
14 45500 6788 -2249.55 12448.9 -24778.3 -9395.23 49395.1 -60839.2
15 49000 6787 -14113.2 -4467.74 37792.8 -19405.4 -29299.2 45709.7
16 52500 6786 -1976.29 7113.03 49755.4 -6178.63 -4834.59 39321.2
17 56000 6785 4615.62 8324.79 -47594.7 7079.95 19782.3 -14884.4
18 59500 6784 -3430 -1651.49 24094.7 -19484 -5134.42 5053.14
19 63000 6783 833.845 233.07 -35419.5 -3581.41 -37244.1 15824.8
20 66500 6782 7185.07 3435.54 -64144.9 7682.11 23449.7 -38466.1
21 70000 6781 4774.77 10096.3 26950.2 22116.1 15930.6 46622.5
22 73500 6780 -5647.78 2162.99 -74236.8 -15796.2 -17480.7 -46534
23 77000 6779 -3996.82 7906.75 2504.16 -54307.4 48192.3 -20170.6
24 80500 6778 13609.6 8600.25 15787.9 54570.8 -9303.22 8703.19
25 84000 6777 -4466.07 -1506.42 48433 -3349.37 -57071.7 61287.6
26 87500 6776 -13279.2 11561.3 15879.1 -50829.5 12595.9 18412.1
27 91000 6775 2511.86 4325.24 -14407 4835.79 -32728.1 -30084.8
28 94500 6774 4873.81 -10120.4 8979.67 3219.39 -44102.3 -19859.8
29 98000 6773 -8486.94 15545.7 9018.08 -61648.3 70050 32373.9
30 101500 6772 -8080.29 926.194 -30332.7 -29307.4 3633.33 -19632.7
31 105000 6771 3875.06 -4813.4 -39137.3 32602.2 -54301.4 -54038
32 108500 6770 -2122.81 4878.49 11546.3 8727.92 -2681.36 -873.627
33 112000 6769 -6611.37 8122.25 52915.8 -22327.5 -13253 32902.7
34 115500 6768 76.4847 -2684.02 16456.5 11982.6 -21221.4 34938.1
35 119000 6767 -3528.92 -6910.76 -34508.2 2101.61 -12037.8 -26016.1
36 122500 6766 6601.43 1870.45 13178.5 2388.74 -17173.2 -15963.8
37 126000 6765 10833.2 2954.34 3392.64 45259.9 44640.5 16342.1
38 129500 6764 -3362.44 -5562.99 -22164 -11232.7 -8454.41 -42679.1
39 133000 6763 -3308.11 4976.48 38732.7 6732.03 43786.7 19220.9
40 136500 6762 1753.46 5670.5 29141.9 -34183.5 30072.4 17110.9
41 140000 6761 5112.19 -3840.45 -118815 12406 5999.17 -58517.7
42 143500 6760 -1536.46 3582.01 1611.82 -10389.8 19574.7 -14302.4
43 147000 6759 -3980.14 3178.17 35626.9 -43239.6 25333.2 26354.3
44 150500 6758 5512.5 -6835.23 -26222.4 -2614.65 -26639.6 -14291.5
45 154000 6757 5624.82 12820 29591.5 31373.3 43187.7 17329.4
46 157500 6756 -10755.2 -92.7657 12616.2 -50017.1 6522.65 -4548.99
47 161000 6755 2868.1 3551.16 -58829.1 1647.58 -12053.1 -38049.5
48 164500 6754 3234.16 8346.43 17107.4 -5412.2 14745 21454.1
49 168000 6753 -9720.19 1506.87 -3265.87 -5419.13 -27809.8 -1436
50 171500 6752 -4389.7 4545.99 -8815.61 2024.18 14084.2 1487.76
51 175000 6751 -885.708 -8623.41 44892.7 35011.4 -53053 -9659.37
52 178500 6750 451.391 2460.89 15865.2 -7208.94 -5962.46 190.014
53 182000 6749 -92.1507 1497.56 -9990.53 -7866.38 -52807.5 -16579.5
54 185500 6748 -6253.42 10135.7 18265.7 -17674.6 16707 11155.6
55 189000 6747 -3846.7 2726.59 -27507 -1326.24 5263.66 -4080.85
56 192500 6746 1414.06 -4251.61 234.305 -5707.63 -47829.4 30943.5
57 196000 6745 2962.92 9190.18 55517.1 71131.5 27247.3 18303.8
58 199500 6744 -8204.02 4064.86 -60402.8 -42108.6 28685.6 -51871.7
59 203000 6743 479.132 -1579.1 2590.67 -16337.6 -9189.48 12345.5
60 206500 6742 7332.79 691.05 20188.8 -2264.16 -2454.45 -5518.56
61 210000 6741 822.237 -6541.68 10742.7 7929.66 -21436.2 -20789
62 213500 6740 -4262.25 7120.96 35344.8 -73904.1 26041.8 -12418.1
63 217000 6739 13495.8 3143.28 31042.3 40403.9 8971.31 17401.4
64 220500 6738 14182.2 -3928.89 -13485 90854.3 -9789.34 11593.8
65 224000 6737 -6619.42 -1148.2 -85949.7 14165.4 -6706.36 -66548.8
66 227500 6736 -7103.17 -982.411 29961 -38569.4 -21512.3 20128.1
67 231000 6735 5201.42 4090.98 -15570.7 9899.9 30859 14254.2
68 234500 6734 81.9203 7150.46 -7906.84 -4888.74 48259.2 -12272.2
69 238000 6733 -5459.46 -3993.94 -21553 -51147.9 -18488.8 14.5476
70 241500 6732 2048.54 3364.79 21926.9 -79.4764 37337.2 32109.7
71 245000 6731 13066.9 5925.57 -43065 -15113 18145 -40237
72 248500 6730 2760.42 2782.78 37080 -32079.2 -28599.3 34718.3
73 252000 6729 397.028 -3482.42 -35160.4 -6061 -7630.98 6748.4
74 255500 6728 -2189.46 12084.4 -21897.2 -1565.91 55975.7 -22990.8
75 259000 6727 -2145.36 4558.59 82945.7 -23144.2 -30602.6 56896.9
76 262500 6726 2640.96 1308.02 16868.3 -3610.68 -29277.4 -29895.6
77 266000 6725 2060.02 13311.4 2759.19 39501.2 54087 18547.7
78 269500 6724 -20013.2 4340.79 40162.4 -39245.7 -11681.7 44727.6
79 273000 6723 3229.44 944.452 -60284.9 -27013.1 -1083.25 -37120.4
80 276500 6722 3407.62 3587.43 16552.4 -11163.2 -6787.91 -2804.62
81 280000 6721 -12885.2 -2766.24 22139.9 -23647.6 -52911.2 68495
82 283500 6720 6112.14 1067.38 1669.71 29078.3 13703.3 -8055.79
83 287000 6719 6950.78 534.32 -51825.1 56824.3 -18074.3 -46472.1
84 290500 6718 2397.83 9659.61 112839 -2849.88 39279 72956.5
85 294000 6717 7822.91 -3372.99 16621 22479.3 -22464 -8498.21
86 297500 6716 -3117.61 10476.7 -9688.39 16287.7 34873.7 -25549.6
87 301000 6715 -7395.78 -3436.51 16283.9 -26574.5 -63765.5 39360.3
88 304500 6714 1996.58 2544.34 30312.3 4213.09 -19372 49960.4
89 308000 6713 -1192.97 4876.79 -33297.2 18463.8 2310.05 -26992.4
90 311500 6712 -9850.05 5273.81 -28331.9 -32289.7 12925.8 -25500.3
91 315000 6711 9838.52 1504.23 4050.52 36485.8 19087.7 -18650.6
92 318500 6710 2975.05 1494.47 47260.8 8917.06 -26858.3 50246.6
93 322000 6709 -645.392 3885.74 -17878.7 6913.4 42405.7 -6288.48
94 325500 6708 647.93 -1756.04 -77372.7 -26570.1 15052.7 -59844.4
95 329000 6707 4808.65 5110.07 79934.6 -39739.8 13615.5 43333
96 332500 6706 -5634.96 6529.88 -19456 10490.9 31532.5 14246.1
97 336000 6705 2093.57 2840.75 -117222 12415.1 21859.9 -66709.8
98 339500 6704 2053.73 1324.53 18205.8 -10709.5 -32169.7 24568.9
99 343000 6703 -1843.15 8253.7 115283 -24376 38723.5 71722.4
100 346500 6702 9115.36 3011.6 -21341.5 1798.98 8769.48 -23969.9
24150000 100
1 0 6901 521065 496867 3.07813e+06 2.43621e+06 2.41585e+06 2.39093e+06
2 3500 6900 -30257.3 -39131 -121578 -94431.2 -120523 -20845.5
3 7000 6899 -135096 -110532 -458665 -371309 -359392 -496535
4 10500 6898 97996.1 117078 152278 250338 310263 68813.7
5 14000 6897 52165.9 30162.2 29677.9 164497 75475.3 39582.2
6 17500 6896 -75787.6 -52185.8 -141399 -229813 -208011 -55283.5
7 21000 6895 -681.007 27249.6 -25699.9 18297.6 93069.3 22065.9
8 24500 6894 33752 43032.7 -4586.08 122827 108721 -45630.5
9 28000 6893 -20964.4 -14099.1 79455.6 -65516 -97853.6 18388
10 31500 6892 -18637.2 -3310.86 14326.7 -41184.9 31508 6759.67
11 35000 6891 7397.13 15808.7 -434.568 28798.2 56147 12951.4
12 38500 6890 -4727.99 -6267.6 75169.4 -12666.9 -49950.6 82013.3
13 42000 6889 1153.42 -5375.53 -27785.5 21349.5 -51734 -59384.9
14 45500 6888 -496.894 12817.5 -20238.4 -7821.42 52694.3 -58523.5
15 49000 6887 -14416.3 -3605.62 33816.7 -22341.9 -24115.2 42102.7
16 52500 6886 -1421.16 6611.5 47663.2 -1305.74 -6073.68 41665.3
17 56000 6885 3721.49 8091.29 -47798.7 2622.12 21652.8 -12012.4
18 59500 6884 -3190.45 -2033.73 24415 -23971.1 -11019.1 5174.13
19 63000 6883 1217.06 986.18 -31804 186.459 -39181.6 12536.5
20 66500 6882 6662.49 3019.29 -62380.8 7601.74 22052.5 -40951.2
21 70000 6881 4037.91 10387.4 22475.6 16547.6 17523.4 46929.9
22 73500 6880 -4856.23 2467.2 -69246.9 -15024.4 -20055.3 -42606
23 77000 6879 -3616.73 7619.25 305.025 -55820 45517.9 -21714.4
24 80500 6878 14590.8 9041.93 19561.6 56619.3 -7157.42 10929.2
25 84000 6877 -4091.41 -1833.89 41513.2 -3065.81 -56123.9 53658.6
26 87500 6876 -14938.2 11621.5 10368.1 -54741.7 11419.9 16306.2
27 91000 6875 2568.28 4214.52 -11452 2042.54 -29900.9 -26754.4
28 94500 6874 6742.32 -10239.9 5545.9 14068.1 -44265.3 -23914.4
29 98000 6873 -9487.74 15612 10744.4 -64111.8 67389.3 32597.4
30 101500 6872 -9779.82 322.271 -26588.7 -30764.1 4828.61 -17364.8
31 105000 6871 4363.69 -4727.74 -38052.7 34593.3 -51817.2 -51534.5
32 108500 6870 -1500.15 5197.38 14109.3 10206.2 -4207.27 749.633
33 112000 6869 -7566.47 9236.25 53491.2 -24801.4 -14862.1 30445.4
34 115500 6868 -524.888 -2790.47 12701 16544 -23859.1 34208.6
35 119000 6867 -2193.48 -7370 -31276.5 2898.68 -8926.7 -24989
36 122500 6866 6668.22 2831.51 9984.38 3600.79 -13460.1 -17477
37 126000 6865 10713.3 2944.85 -1912.36 46168 44601.7 15220.9
38 129500 6864 -3398.09 -5469.36 -21775.3 -11304.7 -13476.3 -42509.8
39 133000 6863 -3418.23 4996.41 38830.8 7452.25 43412.4 21477.4
40 136500 6862 2330.55 5053.88 24795.3 -30211.9 32832.8 11153.1
41 140000 6861 5731.54 -4824.58 -119734 12514 5584.6 -62078.7
42 143500 6860 -1942.97 4076.39 5214.85 -14317.7 22257.7 -9161.59
43 147000 6859 -4170.97 4682.12 34493.7 -42153.8 26097.5 25884.1
44 150500 6858 6030.07 -7346.3 -27716.2 -2224.6 -27492.2 -14154.2
45 154000 6857 6535.16 12527 32224.6 33884.4 39055.4 14882.3
46 157500 6856 -10379.8 1079.04 12868.1 -53178.4 9791.17 -4286.37
47 161000 6855 2119.07 3236.12 -51283.9 -3050.34 -12632.2 -30610.4
48 164500 6854 3613.26 6394.25 13003.1 -7416.97 7364.98 20183.7
49 168000 6853 -9644.15 1679.34 -6826.19 -1141.1 -19271.2 -8364.66
50 171500 6852 -5151.81 4410.52 1131.03 401.606 13478.6 8887.83
51 175000 6851 -2133.06 -8935.64 40281.9 28636.1 -52263.9 -11620.6
52 178500 6850 518.415 3438.86 15482.6 -8825.64 -2516.39 -582.811
53 182000 6849 334.457 1297.37 -5956.86 -9094.23 -55305 -18334.5
54 185500 6848 -6826.31 9428.29 14267.6 -21466.1 13991.2 13355.9
55 189000 6847 -3327.45 1679.78 -30605.1 -1089.42 9498.45 -4356.1
56 192500 6846 1783.6 -3777.14 6177.83 -6688.84 -46505.1 32315.4
57 196000 6845 3399.83 8967.74 55083.7 74010.3 21450.1 13549.5
58 199500 6844 -7254.05 3335.66 -58892 -46742.9 26840.7 -49802.1
59 203000 6843 1298.83 -766.94 5097.78 -19819.6 -1468.43 11860.8
60 206500 6842 7133.73 -104.141 21448 -3591.54 -4258.15 -3482.9
61 210000 6841 497.753 -7453.96 2302.57 7997.71 -25617.8 -27129
62 213500 6840 -5050.12 6452.58 39384.1 -73600.1 22812.5 -8453.18
63 217000 6839 13627.6 3315.34 33139.8 39073 9904.84 18421
64 220500 6838 13660.6 -4831.67 -13053.7 86761 -16990.9 11657.4
65 224000 6837 -6623.53 -424.505 -82144 14965.9 2920.49 -65070.3
66 227500 6836 -6699.5 -424.478 31608.3 -38111.8 -23650.5 15208.7
67 231000 6835 5419.8 2752.19 -20619.1 10928.7 17679.3 14294.6
68 234500 6834 1221.83 6883.02 -9241.19 1657.08 48489.1 -5511
69 238000 6833 -4816.49 -3394.51 -25031.2 -52291.7 -11381.9 -4036.49
70 241500 6832 697.654 2838.63 19547.4 -2127.73 32551.2 29533.9
71 245000 6831 12906.5 5947.16 -37619.4 -15818.4 19099.8 -37636.9
72 248500 6830 3188.93 2874.84 28331.5 -26551.9 -29662.5 33353.2
73 252000 6829 -429.39 -3861.75 -35409.4 -9769.81 -10628.1 7676.19
74 255500 6828 -2037.96 11573.6 -15540.7 217.396 55595.9 -21752.7
75 259000 6827 -1927.65 5034.99 83441.8 -26811.8 -22495.4 54714.8
76 262500 6826 1498.04 1190.38 25026.6 -5800.98 -31702.9 -25336.5
77 266000 6825 1224.39 12276.3 2041.96 38321.5 48839.6 20413.4
78 269500 6824 -18885.4 5343.02 35913 -37246.9 -5896.64 42563.5
79 273000 6823 3920 1591.88 -60212.2 -29435.5 -621.158 -36886.8
80 276500 6822 3543.24 2322.32 16686.5 -12762.3 -8669.59 -1648.96
81 280000 6821 -11790 -2692.27 19363.5 -27111.2 -49089.4 65950
82 283500 6820 6922.41 755.717 -3427.39 28246.4 14821.2 -9550.49
83 287000 6819 7349.37 644.216 -50089.9 56733.7 -20987.1 -45972.6
84 290500 6818 3342.41 10407.1 119748 -1865.55 44583.5 79130.8
85 294000 6817 5764.51 -3136.58 9053.98 10546.5 -14506.4 -12587.6
86 297500 6816 -2327.59 10239.1 -10284.9 20159.8 29210.4 -26114
87 301000 6815 -7156.36 -3256.52 19001.3 -22059.9 -67172.7 36433.2
88 304500 6814 104.604 3118.64 34766.6 -829.377 -18344.4 52990.5
89 308000 6813 -1066.51 5622.7 -43979.1 15873.1 5929.61 -34455.7
90 311500 6812 -9029.79 4375.6 -30735.4 -27312.3 12459 -22422.1
91 315000 6811 7546.95 1864.43 5521.71 30704 19645.8 -16111.3
92 318500 6810 3305.29 1850.09 51781.3 10205.8 -28424.4 51165.6
93 322000 6809 474.122 3104.08 -19807.9 13708.4 38532 -5736.57
94 325500 6808 469.993 -485.503 -72622.7 -29379.3 22398.5 -56373.8
95 329000 6807 4759.6 5323.38 72096.9 -40239.8 14651 37924
96 332500 6806 -4840.81 6131.72 -17367.7 15576.3 23702.7 14629.7
97 336000 6805 2828.75 3315.34 -111781 14955.4 21494 -67808.3
98 339500 6804 1369.74 1260.64 12910.7 -19375.2 -27203.8 23575.8
99 343000 6803 -2054.43 8253.19 117783 -22812.1 42939 77016.2
100 346500 6802 8608.73 2682.69 -17415.8 1677.11 13964.4 -19636.2
24500000 100
1 0 7001 520233 496058 3.06837e+06 2.43257e+06 2.41163e+06 2.38147e+06
2 3500 7000 -30732.9 -38824.2 -122835 -95747 -119295 -21269.6
3 7000 6999 -134282 -109581 -452807 -368232 -358209 -494510
4 10500 6998 98112.6 116132 146419 253696 311429 66040.8
5 14000 6997 51638.3 29648.4 31372.8 160971 73164.8 43398.5
6 17500 6996 -75047 -50677.2 -137165 -227422 -202311 -52175.3
7 21000 6995 -1274.81 28306.6 -17340.2 15859.5 94845.3 24357.3
8 24500 6994 33974 42513.5 -4978.48 127026 107208 -47715.3
9 28000 6993 -21694.3 -13770.1 78393 -68018 -98350.7 20253
10 31500 6992 -18704.3 -1966.14 15782 -42236.4 32344.5 8700.39
11 35000 6991 7464.85 15627.3 -314.749 29621.3 54142.9 13244.2
12 38500 6990 -5482.42 -6690.89 78748.1 -11908 -48316.1 82232.3
13 42000 6989 1257.37 -4626.39 -24652.9 20567.9 -48378.2 -59412.5
14 45500 6988 -525.431 12968.9 -20457.5 -7136.69 47750.4 -59382.4
15 49000 6987 -13872.3 -3188.87 39182.6 -21559 -28384.3 44351.5
16 52500 6986 -1656.74 7663.83 48061.3 -4402.2 -3335.68 41930.7
17 56000 6985 4323.72 7901.99 -40128.6 5026.95 17393 -5000.02
18 59500 6984 -2538.99 -2214.16 26264.3 -25103.9 -16089.7 9006.62
19 63000 6983 926.433 2114.22 -31844.2 -466.422 -34752.3 8814.01
20 66500 6982 6303.68 2703.81 -61100.1 6506.22 19824.4 -42231.1
21 70000 6981 4995.56 11034.3 27839.2 20584.4 15665.9 51335.4
22 73500 6980 -5506.17 2425.78 -66520.2 -14712.6 -19696.8 -40136.3
23 77000 6979 -4099.58 6651.39 -544.257 -59434.6 38572.6 -22344.8
24 80500 6978 15215.9 10032 15786.1 59353.9 -3135.65 10963.1
25 84000 6977 -5003.31 -1131.84 44702.9 -1168.25 -56588.6 55746.9
26 87500 6976 -14888 11808.2 14899.7 -56596.2 10355.5 19974.9
27 91000 6975 2260.79 4438.32 -8402.18 6213.14 -31796.7 -24596.7
28 94500 6974 7608.25 -9720.2 2512.8 16119.1 -43209.9 -24316.3
29 98000 6973 -9758.23 15686.9 9827.54 -63095.8 67498.3 30235.4
30 101500 6972 -9475.81 710.113 -26417 -26240.8 5570.64 -17331.8
31 105000 6971 4133.98 -4457.85 -29882.9 32410.8 -49784.1 -48177.5
32 108500 6970 -1748.99 4891.87 14184.3 8549.44 -4785.67 2003.41
33 112000 6969 -6531.46 9367.72 53345.8 -22306.2 -16083.6 31722.3
34 115500 6968 -1164.2 -1929.76 16168.4 16484.3 -21096 35518.6
35 119000 6967 -1928.3 -7224.57 -28415 160.573 -8936.6 -25587.2
36 122500 6966 7348.56 3401.9 11763.3 3892.98 -10387.2 -18929.9
37 126000 6965 10645.5 3028.6 -592.268 49659.8 46992.6 18838.7
38 129500 6964 -3684.52 -6746.02 -15603.5 -14922.3 -15266.6 -38353.4
39 133000 6963 -3685.73 5558.71 33584.9 8786.5 46505.4 18780.9
40 136500 6962 2140.24 5477.62 17607.8 -27251.6 33241.8 5809.25
41 140000 6961 5217.45 -4932.87 -113475 13402.5 1415.74 -56651.8
42 143500 6960 -2011.61 4472.76 8807.95 -14087.4 22887.6 -3936.88
43 147000 6959 -5161.04 4256.82 35938.7 -42271.1 27267.6 25174.1
44 150500 6958 5190.13 -6656.37 -26759 -3242.23 -25306.1 -17655.7
45 154000 6957 6689.97 12173.4 33373 28227.7 36235.3 12670.6
46 157500 6956 -10010 409.728 9543.34 -53071.7 2427.79 -3527.18
47 161000 6955 1570.04 2902.22 -42093.3 -1159.81 -12746.6 -22673.9
48 164500 6954 4298.93 6096.22 12085.6 -5911.79 8136.12 18457.6
49 168000 6953 -8799.28 2238.54 -7873.03 -1319.48 -18673.7 -8819.03
50 171500 6952 -5244 4504.62 9740.1 3535.64 9410.1 12465.9
51 175000 6951 -1877 -8932.14 39788 30542.7 -52355.1 -10529.7
52 178500 6950 1379.4 3480.1 13211.5 -10831.7 -3964.15 -3472.09
53 182000 6949 1029.12 783.827 -2532.04 -7529.74 -55806.2 -16522.1
54 185500 6948 -7412.79 8816.97 12515.3 -19047.8 17924.6 13377.3
55 189000 6947 -2634.8 1325.09 -27203.3 -923.93 11191.4 -4204.53
56 192500 6946 1355.5 -4077.03 8190 -10853.1 -53026.9 31810.7
57 196000 6945 2642.72 9745.31 53429.3 77209.9 23864.6 11156.4
58 199500 6944 -6505.82 2734.25 -60081 -45091 23491.5 -47658
59 203000 6943 774.844 -1240.02 8767.36 -19978.8 -5224.28 12850.4
60 206500 6942 7126.76 -456.208 11523.6 -1181.76 373.448 -10164.5
61 210000 6941 -154.935 -7250.49 4173.28 3155.97 -28274.4 -25088
62 213500 6940 -4362.35 6209.68 46117 -65895.3 23987.4 -5096.09
63 217000 6939 13151.6 3206.81 36939.3 38728.9 11276.6 22132.7
64 220500 6938 13521.1 -5237.78 -10326.2 85387.6 -20412.8 13711.8
65 224000 6937 -6395.2 -1122.69 -81381.5 15077.8 5929.07 -66079.6
66 227500 6936 -6122.45 -89.3413 32581 -37975.6 -23056.3 12218.3
67 231000 6935 4624.63 3278.53 -18700.2 8244.8 19466.7 18637.5
68 234500 6934 1338.64 6985.46 -9058.75 -1131.67 52873.7 -6732.68
69 238000 6933 -3728.77 -3500.46 -26545 -46806.7 -7476.51 -6052.67
70 241500 6932 -287.849 2643.83 20393.4 -5954.8 30091.4 31749.4
71 245000 6931 13044.1 5641.29 -35906.1 -17177 14306.8 -36625.2
72 248500 6930 4862.99 3812.13 28709.9 -23243.7 -21818.2 33744.3
73 252000 6929 -489.088 -4825.17 -36102 -7880.85 -13323.2 5335.86
74 255500 6928 -2933.49 10918.9 -13683.9 -818.421 53227.8 -23514.4
75 259000 6927 -604.406 5417.82 84492.3 -17785.6 -17077.8 54117
76 262500 6926 1309.07 215.214 24469.9 -6305.9 -32481.3 -23889.3
77 266000 6925 -104.728 12368.5 -2760.48 35841.1 49603.5 17384.2
78 269500 6924 -18095.3 6178.31 42253.7 -29657.6 3158.68 46104.1
79 273000 6923 3565.89 284.913 -58974.6 -32893.1 516.911 -35568.5
80 276500 6922 2267.7 1724.37 18944.6 -12434.3 -5793.7 120.184
81 280000 6921 -10860.7 -2120.79 21739.8 -23650.7 -48218 63817.3
82 283500 6920 7537.8 -703.209 -5725.7 29352.9 10567.6 -13079.8
83 287000 6919 7077.45 891.964 -53768 51458.1 -16021.9 -46348.6
84 290500 6918 3143.41 10985.9 123541 -560.273 47667.5 85502.3
